X1,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
26,2020-12-20-2020-12-27,UC_gUM8rL-Lrg6O3adPW9K1g,CfR8_B_FTcQ,UK warns new COVID-19 virus strain &#39;Out of Control&#39; | UK Coronavirus|COVID-19 death toll |World News,2020-12-21T04:20:39Z,39168,517,25,169,146,WION,4050000,IN,https://www.youtube.com/watch?v=CfR8_B_FTcQ,2020-12-20
27,2020-12-20-2020-12-27,UC2CzLwbhTiI8pTKNVyrOnJQ,vLqOiQMd-Sw,"Covid-19 numbers as at December 21, 2020",2020-12-21T10:59:00Z,34373,694,22,100,75,Free Malaysia Today,391000,MY,https://www.youtube.com/watch?v=vLqOiQMd-Sw,2020-12-20
28,2020-12-20-2020-12-27,UCWstLaT61QUc-TvfxOjNpFw,Y5JInnKsQBA,The Impact of Covid 19 On Businesses,2020-12-21T05:11:56Z,32268,450,17,21,434,Bernard Marr,40100,GB,https://www.youtube.com/watch?v=Y5JInnKsQBA,2020-12-20
29,2020-12-20-2020-12-27,UCbcNH3k6L3wG9VWD5t05M1g,8pu7nK2xB4o,KARATE in times of coronavirus,2020-12-23T15:09:54Z,21402,736,29,59,411,World Karate Federation,605000,ES,https://www.youtube.com/watch?v=8pu7nK2xB4o,2020-12-20
0,2020-12-27-2021-01-03,UCG-iSMVtWbbwDDXgXXypARQ,vN30emwcNS4,"If You Get COVID 19: Optimize Immune System (Vitamin D, Monoclonal Antibodies, NAC, Quercetin etc.)",2021-01-02T21:34:58Z,6454228,90063,3401,1577,2395,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=vN30emwcNS4,2020-12-27
1,2020-12-27-2021-01-03,UC8oimTPVHKiC7oL3QgdKbgg,jlOeXVVa1x8,Khloe Kardashian Gives Kendall a Coronavirus Health Update | KUWTK Bonus Scene | E!,2021-01-02T15:59:51Z,839282,10886,233,435,127,Keeping Up With The Kardashians,1760000,US,https://www.youtube.com/watch?v=jlOeXVVa1x8,2020-12-27
2,2020-12-27-2021-01-03,UChDKyKQ59fYz3JO2fl0Z6sg,9EHoxd3WeqA,COVID-19 Cases Spike In California With Front-Line Workers Pushed To Breaking Point | TODAY,2021-01-02T15:48:01Z,775782,2914,4293,4472,148,TODAY,3250000,Unknown,https://www.youtube.com/watch?v=9EHoxd3WeqA,2020-12-27
3,2020-12-27-2021-01-03,UCnLxFpGiCi-u3RLx9uF8bOg,03hbVoTh7wA,How the Government has Dealt with COVID this Year | The Russell Howard Hour,2020-12-28T18:00:01Z,517145,16096,243,1017,2177,Russell Howard,1230000,Unknown,https://www.youtube.com/watch?v=03hbVoTh7wA,2020-12-27
4,2020-12-27-2021-01-03,UCrp_UI8XtuYfpiqluWLD7Lw,OIyQ-7WbRQA,"House votes to increase Covid-19 stimulus checks to $2,000",2020-12-29T00:41:38Z,502896,4584,499,1643,303,CNBC Television,1840000,US,https://www.youtube.com/watch?v=OIyQ-7WbRQA,2020-12-27
5,2020-12-27-2021-01-03,UCvJJ_dzjViJCoLf5uKUTwoA,ZR662jW3LZw,How U.S. Airlines Transport Covid-19 Vaccines,2021-01-02T17:00:17Z,215734,2376,516,374,615,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=ZR662jW3LZw,2020-12-27
6,2020-12-27-2021-01-03,UCsLJCSpSxlIp6PWWPAm-Svw,C-918sD2ygo,Doctor Debunks Covid Vaccine Myths and Conspiracy Theories | Doctor Explains,2020-12-28T17:19:46Z,179035,4374,1937,4753,574,Doctor Khalid,92000,GB,https://www.youtube.com/watch?v=C-918sD2ygo,2020-12-27
7,2020-12-27-2021-01-03,UCftwRNsjfRo08xYE31tkiyw,AVGqeQDancQ,How Covid-19 Changed Restaurant Design - Retail Architect Explains | WIRED,2020-12-29T17:00:08Z,84178,2662,102,231,672,WIRED,8580000,US,https://www.youtube.com/watch?v=AVGqeQDancQ,2020-12-27
8,2020-12-27-2021-01-03,UCUdOoVWuWmgo1wByzcsyKDQ,t-HJ5OhLlAU,El origen: Cronologia del covid-19 (1/5),2020-12-30T14:23:04Z,81498,800,37,71,416,FRANCE 24 Español,808000,FR,https://www.youtube.com/watch?v=t-HJ5OhLlAU,2020-12-27
9,2020-12-27-2021-01-03,UCeY0bbntWzzVIaj2z3QigXg,wt8eO3ZxjII,Inside Wuhan One Year After Covid Outbreak | NBC News NOW,2020-12-31T11:59:46Z,53581,243,92,165,216,NBC News,6110000,Unknown,https://www.youtube.com/watch?v=wt8eO3ZxjII,2020-12-27
10,2020-12-27-2021-01-03,UC_AK324Za3GR5O55EhKGSMA,ITIF-i40dto,"&quot;I&#39;m a Vaccine&quot; -- How a Hypothetical COVID-19 Vaccine Came to Be, &quot;Schoolhouse Rock!&quot;-Style",2020-12-29T14:17:07Z,46151,380,102,17,150,Johns Hopkins Bloomberg School of Public Health,23700,US,https://www.youtube.com/watch?v=ITIF-i40dto,2020-12-27
11,2020-12-27-2021-01-03,UCZFMm1mMw0F81Z37aaEzTUA,w6P3Ich4N0U,What Happens When A Patient Recovers From Coronavirus? WHO Expert Answers,2020-12-28T08:35:31Z,29911,394,35,40,251,NDTV,11100000,IN,https://www.youtube.com/watch?v=w6P3Ich4N0U,2020-12-27
12,2020-12-27-2021-01-03,UCrp_UI8XtuYfpiqluWLD7Lw,-Z_wQ29cShw,ActivePure seeks emergency FDA approval for air purifier to fight Covid-19,2020-12-29T20:35:06Z,26610,271,18,34,189,CNBC Television,1840000,US,https://www.youtube.com/watch?v=-Z_wQ29cShw,2020-12-27
13,2020-12-27-2021-01-03,UCvTHgk3zo2ZEXm_iRnA0NwQ,Fz-_vHG-uQo,Magnum PI Cast COVID-19 PSA,2020-12-30T06:44:25Z,14166,297,6,0,38,HI EMA,141,US,https://www.youtube.com/watch?v=Fz-_vHG-uQo,2020-12-27
14,2020-12-27-2021-01-03,UCwnFsRGct63dtpsUbCJo_mQ,0iHwYfHMOq8,NISTHA Module 17 Covid-19 Scenario: Addressing Challenges in School Education | KVS | NVS | CBSE,2021-01-01T10:19:45Z,6802,N/A,N/A,4,147,Grasping Python,NA,IN,https://www.youtube.com/watch?v=0iHwYfHMOq8,2020-12-27
0,2021-01-03-2021-01-10,UCZFMm1mMw0F81Z37aaEzTUA,j7urjR_7GO4,British PM Announces England-Wide Lockdown Amid Surge In Covid Cases | Coronavirus: Facts vs Myths,2021-01-05T09:30:30Z,10464130,10463,4202,536,1249,NDTV,11100000,IN,https://www.youtube.com/watch?v=j7urjR_7GO4,2021-01-03
1,2021-01-03-2021-01-10,UCpi8TJfiA4lKGkaXs__YdBA,NDuaiYf8WDQ,Try Guys Debunk COVID Vaccine Conspiracies With Dr. Fauci,2021-01-09T16:00:15Z,1516423,62698,28723,19091,856,The Try Guys,7680000,US,https://www.youtube.com/watch?v=NDuaiYf8WDQ,2021-01-03
2,2021-01-03-2021-01-10,UC_Lnb8ZHqqgLbp-7hltuT9w,KWmO8sTjuwU,Singapore's 3 COVID-19 Vaccines - And Is One Better Than The Others?,2021-01-08T08:08:35Z,1126047,6562,488,1980,220,CNA Insider,991000,SG,https://www.youtube.com/watch?v=KWmO8sTjuwU,2021-01-03
3,2021-01-03-2021-01-10,UCH1oRy1dINbMVp3UFWrKP0w,kCMOL1kILY0,"More than 350,000 Americans have died from COVID-19 | GMA",2021-01-03T15:47:10Z,1046004,2678,5145,6249,218,Good Morning America,3720000,US,https://www.youtube.com/watch?v=kCMOL1kILY0,2021-01-03
4,2021-01-03-2021-01-10,UCdSK4y53r6STzb1x_qkLzWA,aVF-P9GXhoc,Doctor gets Covid-19 after having Vaccine!,2021-01-05T18:36:31Z,1022365,16372,2293,7993,446,DR JUDE,54000,Unknown,https://www.youtube.com/watch?v=aVF-P9GXhoc,2021-01-03
5,2021-01-03-2021-01-10,UCSwXe2WReWhNdjKRTh92b9g,7-O1kDzncjc,COVID 19 | VACUNA MODERNA FASE 3 | EFECTOS ADVERSOS,2021-01-05T13:58:52Z,905963,11788,732,1469,1286,Dr. Veller,1020000,AR,https://www.youtube.com/watch?v=7-O1kDzncjc,2021-01-03
6,2021-01-03-2021-01-10,UC16niRr50-MSBwiO3YDb3RA,OI0g4cz5-oM,Covid frontline: harrowing scenes from London intensive care unit as deaths soar - BBC News,2021-01-06T22:42:16Z,844016,6887,1058,5455,547,BBC News,11100000,GB,https://www.youtube.com/watch?v=OI0g4cz5-oM,2021-01-03
7,2021-01-03-2021-01-10,UC4PPF4NLGkO0uIJ1q_CV_Qg,v_TGhhUfwgI,Vaccins COVID a ARNm : faut-il se faire vacciner ?,2021-01-07T06:29:50Z,813354,9107,1665,5297,559,Prévenstuff,8810,FR,https://www.youtube.com/watch?v=v_TGhhUfwgI,2021-01-03
8,2021-01-03-2021-01-10,UCG-iSMVtWbbwDDXgXXypARQ,8LXZTU9UbSc,COVID 19 Q/A: Roger Seheult &amp; John Campbell: Lessons Learned and a Look Ahead,2021-01-04T17:53:18Z,807304,11367,699,776,5935,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=8LXZTU9UbSc,2021-01-03
9,2021-01-03-2021-01-10,UCYrPqnTNNrjkj_KPk1nNUew,gXbk0NeNj4o,?POR QUE LA SEGUNDA SEMANA DE LA ENFERMEDAD COVID-19 ES LA SEMANA DE PELIGRO?,2021-01-08T00:45:11Z,764020,14493,695,1387,843,Hablando de salud con el Dr. Luis Pacora Camargo,207000,PE,https://www.youtube.com/watch?v=gXbk0NeNj4o,2021-01-03
10,2021-01-03-2021-01-10,UCMSsLqxqvZsNXi0Z-VjN89A,6Thfq47Hfvs,Should I Prescribe Ivermectin for COVID? | Ivermectin Update 2021,2021-01-07T21:16:00Z,714946,12515,1583,3247,734,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=6Thfq47Hfvs,2021-01-03
11,2021-01-03-2021-01-10,UCknLrEdhRCp1aegoMqRaCZg,jCX5SiGU1k4,Covid update: Coronavirus news from around the world | DW News,2021-01-09T18:00:08Z,643829,3300,374,1320,1297,DW News,2960000,DE,https://www.youtube.com/watch?v=jCX5SiGU1k4,2021-01-03
12,2021-01-03-2021-01-10,UCeH6qE4V7n5tVwP7NkdrtJg,y3nG0F0GoyY,Sunny Hostin Reveals Both Of Her In-Laws Passed Away From COVID-19 | The View,2021-01-08T19:00:11Z,599311,8489,257,2188,311,The View,1060000,US,https://www.youtube.com/watch?v=y3nG0F0GoyY,2021-01-03
13,2021-01-03-2021-01-10,UCCj956IF62FbT7Gouszaj9w,rQopV_NlYNc,Boris Johnson announces new England lockdown  Covid briefings @BBC News live - BBC,2021-01-04T20:11:24Z,569528,4612,2789,4516,571,BBC,12000000,GB,https://www.youtube.com/watch?v=rQopV_NlYNc,2021-01-03
14,2021-01-03-2021-01-10,UCPYSgxbi4vN5-xk4DX8ZKIg,eZx4in1Haf4,"A Positive Covid Test &amp; Media Training Day  Season 15, Episode 7 Recap  #DCCMakingTheTeam | CMT",2021-01-09T17:00:11Z,491605,4175,101,472,968,CMT's Dallas Cowboys Cheerleaders,180000,US,https://www.youtube.com/watch?v=eZx4in1Haf4,2021-01-03
15,2021-01-03-2021-01-10,UC0p5jTq6Xx_DosDFxVXnWaQ,8Enam9uNqb4,Inflation: could covid-19 cause prices to rise? | The Economist,2021-01-08T15:30:01Z,461014,7973,334,719,479,The Economist,2180000,GB,https://www.youtube.com/watch?v=8Enam9uNqb4,2021-01-03
16,2021-01-03-2021-01-10,UC4SUWizzKc1tptprBkWjX2Q,RXbgSA16aNc,What&#39;s the difference between the major Covid-19 vaccines?,2021-01-08T09:41:59Z,440460,3545,459,600,590,South China Morning Post,2630000,HK,https://www.youtube.com/watch?v=RXbgSA16aNc,2021-01-03
17,2021-01-03-2021-01-10,UCG-iSMVtWbbwDDXgXXypARQ,j7xsOsrDmPQ,"Coronavirus Mutations and COVID 19 Vaccine Implications with Shane Crotty, PhD (SARS CoV 2 Variants)",2021-01-06T20:10:55Z,372337,5943,380,302,2387,MedCram - Medical Lectures Explained CLEARLY,1280000,US,https://www.youtube.com/watch?v=j7xsOsrDmPQ,2021-01-03
18,2021-01-03-2021-01-10,UCCgLMMp4lv7fSD2sBz1Ai6Q,S_AL0Tam6Yo,Germany Extends Covid-19 Lockdown Till January 31,2021-01-06T04:21:40Z,199295,2022,195,31,84,OTV,6820000,IN,https://www.youtube.com/watch?v=S_AL0Tam6Yo,2021-01-03
19,2021-01-03-2021-01-10,UCknLrEdhRCp1aegoMqRaCZg,3jhkouVkFb0,Conspiracy theories: Who are the people who believe them? | COVID-19 Special,2021-01-08T16:12:39Z,169894,1483,755,1204,724,DW News,2960000,DE,https://www.youtube.com/watch?v=3jhkouVkFb0,2021-01-03
20,2021-01-03-2021-01-10,UCCgLMMp4lv7fSD2sBz1Ai6Q,h6LqTIgbfIs,Lingaraj Temple Reopens For All Amid Strict Adherence To Covid-19 Protocols,2021-01-06T08:44:41Z,154926,1026,162,26,406,OTV,6820000,IN,https://www.youtube.com/watch?v=h6LqTIgbfIs,2021-01-03
21,2021-01-03-2021-01-10,UCJApKg2guPexh_weE-sbvbA,se9YfwszNTA,MY COVID 19 SYMPTOMS DAY BY DAY | WHAT IS IT LIKE TO HAVE CORONAVIRUS | MUMMY OF FOUR UK,2021-01-07T18:25:14Z,151969,1711,227,749,2359,Mummy of Four UK,24400,GB,https://www.youtube.com/watch?v=se9YfwszNTA,2021-01-03
22,2021-01-03-2021-01-10,UCCgLMMp4lv7fSD2sBz1Ai6Q,ATXQ0QG_1BA,Lingaraj Temple In Bhubaneswar Opens For All Amid Adherence To Covid-19 Safety Norms,2021-01-06T06:03:31Z,123314,760,140,21,348,OTV,6820000,IN,https://www.youtube.com/watch?v=ATXQ0QG_1BA,2021-01-03
23,2021-01-03-2021-01-10,UCvB81CdUUKNpaGCTaJFkNVQ,4pVMZXClPns,Vaccination Covid : le tuto,2021-01-08T14:15:16Z,101638,N/A,N/A,N/A,136,CHU Lille,6880,Unknown,https://www.youtube.com/watch?v=4pVMZXClPns,2021-01-03
24,2021-01-03-2021-01-10,UCttspZesZIDEwwpVIgoZtWQ,GlC8uTb2ak0,Covishield Vs Covaxin: A comparison of Covid Vaccines developed in India,2021-01-04T06:23:08Z,78154,574,57,25,482,IndiaTV,28600000,IN,https://www.youtube.com/watch?v=GlC8uTb2ak0,2021-01-03
25,2021-01-03-2021-01-10,UC16niRr50-MSBwiO3YDb3RA,RHFV0XcJxww,Coronavirus: What has Covid done for climate crisis? - BBC News,2021-01-05T10:07:47Z,67621,1325,291,547,165,BBC News,11100000,GB,https://www.youtube.com/watch?v=RHFV0XcJxww,2021-01-03
26,2021-01-03-2021-01-10,UCBi2mrWuNuyYy4gbM6fU18Q,Tj6ZnOYfhCM,"Wuhan, China, thrives 1 year after pandemic began",2021-01-06T02:35:26Z,60473,2002,217,602,307,ABC News,12100000,US,https://www.youtube.com/watch?v=Tj6ZnOYfhCM,2021-01-03
27,2021-01-03-2021-01-10,UCkjNuLzfw5Ep7EJuMdeFylw,SaaVZn5ICx8,TRUDEAU PLAYING HERO: PM can&#39;t rewrite history on Covid-19 and the border,2021-01-05T20:24:07Z,58067,1943,85,891,235,Toronto Sun,50100,CA,https://www.youtube.com/watch?v=SaaVZn5ICx8,2021-01-03
28,2021-01-03-2021-01-10,UCFaPzuoXcACu7jplePDfXmA,XsfMUKPMSNc,Embolie pulmonaire et COVID-19,2021-01-08T14:28:08Z,53537,N/A,N/A,N/A,901,IHU Méditerranée-Infection,546000,FR,https://www.youtube.com/watch?v=XsfMUKPMSNc,2021-01-03
29,2021-01-03-2021-01-10,UCnpWedLQdHpZqhgTLdB9Yyg,TJKW99_lPXQ,How to Get a Covid 19 Test in Disney World,2021-01-07T15:30:02Z,44639,1255,76,175,466,DFBGuide,753000,US,https://www.youtube.com/watch?v=TJKW99_lPXQ,2021-01-03
0,2021-01-10-2021-01-17,UCXoAjrdHFa2hEL3Ug8REC1w,ln8CU5xTFNM,Nemetskie medrabotniki ne speshat delat' privivki ot COVID-19,2021-01-12T18:00:29Z,2540655,16144,2093,5202,112,DW на русском,879000,RU,https://www.youtube.com/watch?v=ln8CU5xTFNM,2021-01-10
1,2021-01-10-2021-01-17,UCB1fvlA5xmLJ0tZblpoTuaQ,-D7tdTDnByI,Ribka Tjiptaning Tolak Vaksin Sinovac: Jangan Bisniskan COVID-19,2021-01-13T05:00:49Z,1355479,16396,829,4582,211,VIVA.CO.ID,1860000,ID,https://www.youtube.com/watch?v=-D7tdTDnByI,2021-01-10
2,2021-01-10-2021-01-17,UCba3hpU7EFBSk817y9qZkiA,w27HUQCmrbk,Coronavirus: el lado oculto de las vacunas - El editorial de Tato Young - La Otra Vuelta,2021-01-11T21:41:31Z,955609,8277,1153,1890,1229,LA NACION,1130000,AR,https://www.youtube.com/watch?v=w27HUQCmrbk,2021-01-10
3,2021-01-10-2021-01-17,UC5Ahuz2TiEpQ0y-DgaVHhcA,squAX6lV2Aw,COVID-19 Health Update From Joni Eareckson Tada,2021-01-11T02:00:06Z,697086,24988,217,809,206,Joni and Friends,41300,US,https://www.youtube.com/watch?v=squAX6lV2Aw,2021-01-10
4,2021-01-10-2021-01-17,UCp0hYYBW6IMayGgR-WeoCvQ,LYJcUC44Tnk,Ellen Talks About Her Coronavirus Experience,2021-01-13T14:00:12Z,623157,12484,4720,1436,290,TheEllenShow,38000000,US,https://www.youtube.com/watch?v=LYJcUC44Tnk,2021-01-10
5,2021-01-10-2021-01-17,UCZaT_X_mc0BI-djXOlfhqWQ,r6pEskSC3C4,COVID Has Exposed Venice&#39;s Housing Crisis,2021-01-16T17:00:17Z,429891,5889,169,951,562,VICE News,7130000,US,https://www.youtube.com/watch?v=r6pEskSC3C4,2021-01-10
6,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,FXDtBTO_rug,China puts millions on lockdown to curb renewed coronavirus outbreak | DW News,2021-01-11T09:20:57Z,366046,2626,333,1804,170,DW News,2960000,DE,https://www.youtube.com/watch?v=FXDtBTO_rug,2021-01-10
7,2021-01-10-2021-01-17,UCZaT_X_mc0BI-djXOlfhqWQ,RkfMTIiJ2nM,The COVID Survivors Whose Symptoms Aren&#39;t Going Away,2021-01-13T20:00:06Z,365567,6224,271,1876,529,VICE News,7130000,US,https://www.youtube.com/watch?v=RkfMTIiJ2nM,2021-01-10
8,2021-01-10-2021-01-17,UCvJJ_dzjViJCoLf5uKUTwoA,_Dt4biV7pto,How Covid-19 Accelerated The Rise Of Ghost Kitchens,2021-01-13T18:28:20Z,351620,4329,108,533,569,CNBC,2540000,Unknown,https://www.youtube.com/watch?v=_Dt4biV7pto,2021-01-10
9,2021-01-10-2021-01-17,UCjWJFqE9lecVv1GhpVZ1e4w,fJEIpwsb6Yk,Roche SARS-CoV-2 Rapid Antigen Test: Covid-19 Testing,2021-01-12T08:33:06Z,341065,1029,77,33,215,Medisave Media,1740,GB,https://www.youtube.com/watch?v=fJEIpwsb6Yk,2021-01-10
10,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,iKeR84fGiiY,"WHO alarmed by virus variants, investigation team arrives in Wuhan | Coronavirus Update",2021-01-14T15:14:10Z,257888,1925,358,1336,515,DW News,2960000,DE,https://www.youtube.com/watch?v=iKeR84fGiiY,2021-01-10
11,2021-01-10-2021-01-17,UCPRCRM3JKm3sw55lB_427qg,L4R-yHxTdwE,Do masks really stop the coronavirus?,2021-01-11T18:30:08Z,235594,1627,168,0,426,Mystery Doug,472000,US,https://www.youtube.com/watch?v=L4R-yHxTdwE,2021-01-10
12,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,2N4xBXphyxg,&#39;Long COVID&#39; haunts more patients than thought | COVID-19 Special,2021-01-11T16:00:01Z,223369,2231,138,745,724,DW News,2960000,DE,https://www.youtube.com/watch?v=2N4xBXphyxg,2021-01-10
13,2021-01-10-2021-01-17,UC_AK324Za3GR5O55EhKGSMA,w4sUuFBEo2g,How Do mRNA Vaccines Work? Here&#39;s What You Should Know,2021-01-13T20:32:23Z,200096,1475,398,197,109,Johns Hopkins Bloomberg School of Public Health,23700,US,https://www.youtube.com/watch?v=w4sUuFBEo2g,2021-01-10
14,2021-01-10-2021-01-17,UCZaT_X_mc0BI-djXOlfhqWQ,pUN0YlIvjk8,Fighting on the Frontlines of LA&#39;s COVID Catastrophe,2021-01-14T21:20:59Z,187832,5773,296,1244,579,VICE News,7130000,US,https://www.youtube.com/watch?v=pUN0YlIvjk8,2021-01-10
15,2021-01-10-2021-01-17,UC16niRr50-MSBwiO3YDb3RA,yrm9RsBlCUw,What&#39;s the difference between Covid vaccines? - BBC News,2021-01-12T11:35:35Z,147059,1628,626,1019,177,BBC News,11100000,GB,https://www.youtube.com/watch?v=yrm9RsBlCUw,2021-01-10
16,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,zXQ_RME5cPk,What do the current mutations mean for the coronavirus pandemic? | COVID-19 Special,2021-01-12T15:33:27Z,112679,1221,78,400,699,DW News,2960000,DE,https://www.youtube.com/watch?v=zXQ_RME5cPk,2021-01-10
17,2021-01-10-2021-01-17,UCXTuTQZarVcFR_fgQXvsLpw,LHlb8eJMYps,COVID-19 vaccine in the UAE: Everything we know so far,2021-01-14T13:54:41Z,90330,429,21,46,152,Gulf News,373000,AE,https://www.youtube.com/watch?v=LHlb8eJMYps,2021-01-10
18,2021-01-10-2021-01-17,UCH1oRy1dINbMVp3UFWrKP0w,QqcwOPM31yw,Should I get COVID-19 vaccine if I'm planning to get pregnant?,2021-01-14T22:03:04Z,89221,315,655,570,147,Good Morning America,3720000,US,https://www.youtube.com/watch?v=QqcwOPM31yw,2021-01-10
19,2021-01-10-2021-01-17,UC1oZ8_sJ4tdruB1PFlwWtvw,gHh_QLXSzKo,How We Reached 2 Million Coronavirus Deaths?,2021-01-16T16:00:08Z,83174,1666,65,298,327,RankingMan,182000,Unknown,https://www.youtube.com/watch?v=gHh_QLXSzKo,2021-01-10
20,2021-01-10-2021-01-17,UCknLrEdhRCp1aegoMqRaCZg,KP4X-7fEA_c,Will we have a debt crisis following the coronavirus crisis? | COVID-19 Update,2021-01-13T15:43:18Z,76464,816,107,270,697,DW News,2960000,DE,https://www.youtube.com/watch?v=KP4X-7fEA_c,2021-01-10
21,2021-01-10-2021-01-17,UC_gUM8rL-Lrg6O3adPW9K1g,DuiL-slnXfE,Gravitas: A cruel joke in Wuhan virus fight,2021-01-15T18:12:17Z,75180,3169,65,534,249,WION,4050000,IN,https://www.youtube.com/watch?v=DuiL-slnXfE,2021-01-10
22,2021-01-10-2021-01-17,UCW39zufHfsuGgpLviKh297Q,L_sXUOGXaMg,Battling coronavirus in Germany - doctors on the frontline | DW Documental,2021-01-12T17:00:08Z,65664,1176,132,565,1707,DW Documentary,3630000,DE,https://www.youtube.com/watch?v=L_sXUOGXaMg,2021-01-10
23,2021-01-10-2021-01-17,UCNye-wNBqNL5ZzHSJj3l8Bg,SchWLFZWcms,"At COVID-19 'breaking point', Malaysia suspends parliament",2021-01-12T08:46:03Z,65199,510,46,289,206,Al Jazeera English,8360000,QA,https://www.youtube.com/watch?v=SchWLFZWcms,2021-01-10
24,2021-01-10-2021-01-17,UCMSsLqxqvZsNXi0Z-VjN89A,o9HuPNurruo,Tocilizumab (Actemra) and Sarilumab (Kevzara) for COVID,2021-01-14T19:57:53Z,63211,1999,34,257,399,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=o9HuPNurruo,2021-01-10
25,2021-01-10-2021-01-17,UCDrLGkZTcNCshOLiKi5NtEw,nP65gaP3EgE,Pneumonia in severe COVID-19 patients more damaging,2021-01-13T04:35:18Z,60553,230,16,351,159,WGN News,279000,US,https://www.youtube.com/watch?v=nP65gaP3EgE,2021-01-10
26,2021-01-10-2021-01-17,UCQv44qD9R5Ae6Z3iUeZm7iQ,IfmN-RySt2o,In Depth: Treating COVID-19 symptoms at home,2021-01-15T17:25:27Z,57858,318,11,51,221,ABC 10 News,289000,Unknown,https://www.youtube.com/watch?v=IfmN-RySt2o,2021-01-10
27,2021-01-10-2021-01-17,UC8fd0ZQrfvD_KrfbUM_J56g,sjYpujStdAk,Inhibits Novel Coronavirus (COVID-19) with Portable nanoe(tm)X Generator up to 99.99%*,2021-01-14T06:47:49Z,55080,475,159,25,190,Panasonic Malaysia,55300,MY,https://www.youtube.com/watch?v=sjYpujStdAk,2021-01-10
28,2021-01-10-2021-01-17,UCMSsLqxqvZsNXi0Z-VjN89A,sP-JR0MAQ5c,6 Mental Health Tips during Covid (and beyond),2021-01-15T18:42:07Z,53640,2650,59,342,539,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=sP-JR0MAQ5c,2021-01-10
29,2021-01-10-2021-01-17,UCK7tptUDHh-RYDsdxO1-5QQ,XmpIQtLbgtA,"CES 2021: Smart Masks, Smart Air Purifiers and More Covid-Fighting Gadgets | WSJ",2021-01-15T17:00:11Z,50195,639,107,66,259,Wall Street Journal,3200000,US,https://www.youtube.com/watch?v=XmpIQtLbgtA,2021-01-10
0,2021-01-17-2021-01-24,UCMSsLqxqvZsNXi0Z-VjN89A,UijQ-6jhVuc,Doctor Dies After Getting COVID Vaccine? Post Vaccine Deaths,2021-01-20T15:58:36Z,5414766,78170,12449,20755,501,Doctor Mike Hansen,960000,US,https://www.youtube.com/watch?v=UijQ-6jhVuc,2021-01-17
1,2021-01-17-2021-01-24,UCxthdekpMin2DTv4i-3AjDg,Rj3zYjRUu-0,La MAGIA de una nina contra la pandemia del CORONAVIRUS | Audiciones 2 | Got Talent Espana 2021,2021-01-22T21:45:02Z,3255812,72443,1716,106,414,Got Talent España,8180000,ES,https://www.youtube.com/watch?v=Rj3zYjRUu-0,2021-01-17
2,2021-01-17-2021-01-24,UCYrPqnTNNrjkj_KPk1nNUew,cX0fdnisqr4,?PUEDE UN PACIENTE CON COVID-19 BANARSE? ?ES PELIGROSO? RESPONDIENDO INTERROGANTES,2021-01-23T00:30:11Z,3017529,67280,3481,4823,816,Hablando de salud con el Dr. Luis Pacora Camargo,207000,PE,https://www.youtube.com/watch?v=cX0fdnisqr4,2021-01-17
3,2021-01-17-2021-01-24,UC3prwMn9aU2z5Y158ZdGyyA,JHGv4CsmVEY,Vaccine Makers Issue Warnings After Reports Of COVID-19 Vaccine Side Effects | CRUX,2021-01-20T16:31:31Z,2263517,19940,1178,6370,139,CRUX,1030000,IN,https://www.youtube.com/watch?v=JHGv4CsmVEY,2021-01-17
4,2021-01-17-2021-01-24,UC_gUM8rL-Lrg6O3adPW9K1g,fo9htB_kXxA,"Israel: Over 12,000 people test positive for COVID-19 after receiving Pfizer vaccine",2021-01-22T04:45:21Z,1519272,12451,817,6567,115,WION,4050000,IN,https://www.youtube.com/watch?v=fo9htB_kXxA,2021-01-17
5,2021-01-17-2021-01-24,UCBwejc-awS-mANgrkHQ5-6A,gnUhltza0CM,&#39;Holding hands while they go&#39; - Inside the Covid ICU,2021-01-23T12:50:52Z,949614,7261,434,1864,460,BBC London,174000,GB,https://www.youtube.com/watch?v=gnUhltza0CM,2021-01-17
6,2021-01-17-2021-01-24,UCGlsl2YPuCvklhbUWu1vuqQ,gA_KTX8kcZ4,"COVID-19 Vaccine Latest Update in Hindi: Side Effects, Effectiveness, &amp; Dose || Practo",2021-01-22T15:45:01Z,849275,9806,632,1101,241,Practo,74300,IN,https://www.youtube.com/watch?v=gA_KTX8kcZ4,2021-01-17
